"","id","pd","mpd","mntd"
"333","8628300d7ffffff",1203.877691,86.2560213206793,18.0866042692308
"334","8629a906fffffff",1066.19214,86.0547779782214,21.7884563275862
"335","8629a299fffffff",979.83808,78.6321553788235,24.5273917058823
"336","86281cc67ffffff",954.390616,68.6140940586991,19.6923325967742
"337","862985af7ffffff",639.396413,79.654230034188,31.340890037037
"338","86280648fffffff",87.419217,34.945008,34.945008
"339","862834cb7ffffff",1448.972501,92.4372673186018,18.8748674666667
"340","8629adc4fffffff",1258.001553,85.135858713615,20.4913565416667
"341","8629aa8e7ffffff",1048.994942,71.0599581188812,15.3185075384615
"342","862814aa7ffffff",1192.788079,80.3505096590564,20.1272115616438
"343","862984007ffffff",69.946717,NA,NA
"344","8629b5b97ffffff",361.199537,75.711936969697,45.7698475
"345","86283652fffffff",1252.540969,88.3358614627093,19.4941242739726
"346","8629ac15fffffff",1393.645202,88.1216941800274,18.6276192325581
"347","8629a2727ffffff",90.20416,40.514889,40.514889
"348","86281631fffffff",921.250028000001,71.6175534154882,20.3568507090909
"349","862806217ffffff",1188.276494,85.6242083124769,18.3411550675676
"350","8628316d7ffffff",1437.353845,89.4303993204927,16.4179022
"351","86485ba97ffffff",NA,NA,NA
"352","8629aa66fffffff",766.126975,61.3411503043137,17.9483332156863
"353","8629a0c37ffffff",324.790873,61.6820292424242,41.7276640833333
"354","86281482fffffff",1041.353409,74.1535493007017,15.2414981052632
"355","8628114c7ffffff",679.231541,66.5496222497096,21.246839047619
"356","8629b591fffffff",NA,NA,NA
"357","8628362b7ffffff",1371.034219,96.601435477145,18.2919901149425
"358","8629a24afffffff",NA,NA,NA
"359","862985607ffffff",537.372138,93.4827437205882,41.4692131176471
"360","862802c37ffffff",1121.803647,73.6429755076605,20.6115549142857
"361","86283145fffffff",1454.064899,85.118040430575,18.6708437419355
"362","8629ad75fffffff",1231.289265,87.9646245524296,21.0545760724638
"363","8629a3d27ffffff",356.573443,78.0568797090909,51.5099616363636
"364","8628145b7ffffff",813.686407,66.7660809638009,17.997873
"365","86281124fffffff",1211.511353,86.672616738806,20.0460675588235
"366","86298d54fffffff",1231.243395,73.1512488430211,21.9708015540541
"367","8629b56a7ffffff",779.854593,75.0150510926829,25.7112348536585
"368","862832cd7ffffff",1449.857726,92.8945585988833,21.854107626506
"369","8629abc6fffffff",988.206655,82.0923068429379,19.0946043333333
"370","8629a8907ffffff",389.979259,61.0948370526316,26.1377736842105
"371","8629a559fffffff",1457.759294,103.787740404697,18.3098552560976
"372","8629a2237ffffff",332.529794,90.2826553888889,52.7598787777778
"373","862812ac7ffffff",975.719738,84.6514546123959,28.2928763191489
"374","86298538fffffff",69.946714,NA,NA
"375","86283454fffffff",1410.32414,97.2302196329114,21.7963439375
"376","8629ad4e7ffffff",894.674485,69.588572477551,23.41188046
"377","8629a3aafffffff",111.670784,35.3649826666667,35.1549946666667
"378","8629a0747ffffff",1542.142603,90.7148393167603,20.954035
"379","86298d2d7ffffff",813.420547000001,73.1206146478432,17.2967473921569
"380","862832a5fffffff",1422.742308,88.8087310683473,21.8485382470588
"381","8629aed5fffffff",651.388782,59.5116174324324,23.2474201578947
"382","8629a868fffffff",1370.123783,95.5642695567601,19.9711888414634
"383","862815bb7ffffff",188.586939,122.182821333333,115.097629
"384","86281284fffffff",1061.958097,72.2325577686567,20.8561192647059
"385","862985117ffffff",793.729261,61.7962377358491,19.7362705
"386","862802747ffffff",815.881047,69.4382675663265,18.5554033877551
"387","8628342d7ffffff",1589.796412,94.8105106455567,22.4315627191011
"388","8629ad26fffffff",1378.56947,89.338188071605,18.4472037160494
"389","86485b32fffffff",843.080253,75.1446026492063,35.4330234722222
"390","8629a6b9fffffff",1001.927647,82.0857851258318,21.8550086034483
"391","8629a3837ffffff",1543.152966,84.1022525167263,18.5085322142857
"392","8629a04cfffffff",1282.300391,82.9368593981782,17.8181474819277
"393","8628140c7ffffff",769.790774,72.910685173913,19.8979765434783
"394","862810d5fffffff",320.353738,54.8301625614035,17.3459881052632
"395","86298d05fffffff",703.880798,88.6671338952381,19.7320919722222
"396","8629b51b7ffffff",69.946714,NA,NA
"397","8629aeae7ffffff",586.47538,82.1054393133333,33.54774956
"398","8629a8417ffffff",1022.240826,89.0433768597402,20.8645048035714
"399","8629a1d47ffffff",1556.241016,97.4683703079937,20.8494247613636
"400","86281c00fffffff",69.946713,NA,NA
"401","862981b37ffffff",NA,NA,NA
"402","8628024cfffffff",407.455746,97.8477671868132,32.1636835714286
"403","86283405fffffff",1119.529612,86.0615843232324,25.4530975454545
"404","862830cf7ffffff",1164.584726,106.009167166569,22.6267647118644
"405","86485b0b7ffffff",541.304224,105.470208703297,60.9921896428571
"406","8629a9c8fffffff",925.397891,96.9591823832659,29.5603282051282
"407","8629a6927ffffff",555.173833,68.8268638091954,20.1983425666667
"408","8629a0257ffffff",905.107535,70.2412982887865,17.040384984127
"409","862810ae7ffffff",1007.858046,86.5058666619608,25.8998324313725
"410","86283256fffffff",1535.925951,85.6906822312741,15.3824642521739
"411","8629ae86fffffff",1629.588193,91.4282807305303,22.7639445434783
"412","8629ab507ffffff",957.131221,68.539642872457,15.8850100694444
"413","8629a819fffffff",1270.032175,93.084191566971,20.8470016438356
"414","8629a1acfffffff",666.168133,73.1731343655914,30.1179038387097
"415","8628156c7ffffff",69.946714,NA,NA
"416","86281235fffffff",386.721063,105.810666155556,47.8746749
"417","862984c27ffffff",308.903617,63.1129536923077,32.6202517692308
"418","862802257ffffff",1219.375176,102.487697471636,18.4671908
"419","8629a9a17ffffff",934.548458,71.8327498877849,19.9329461186441
"420","8629a66afffffff",379.476387,81.2143277818182,54.8331630909091
"421","8629a3347ffffff",134.580721,129.268014,129.268014
"422","86281086fffffff",1022.344606,78.2112415434343,22.0526613636364
"423","86298cb6fffffff",800.949314,70.9190963809524,16.6499054897959
"424","8629b195fffffff",250.030792,122.5300555,118.64803625
"425","8628322f7ffffff",1519.70671,90.0242653263158,19.6825117916667
"426","8629ab28fffffff",1008.163778,74.4134754265232,18.1373589206349
"427","8629a1857ffffff",1106.818254,88.7388101606558,18.8659233442623
"428","86281544fffffff",519.575704,85.3836896380952,30.9164230952381
"429","8629849afffffff",691.32749,92.1797866492308,30.3393036923077
"430","862833b6fffffff",977.008748,84.4753534791837,21.75536196
"431","862830807ffffff",1280.905984,103.134714441053,20.5231049473684
"432","8629acb07ffffff",1051.72583,76.8621971278772,18.5627639710145
"433","8629a979fffffff",901.077448,91.8747549258029,26.0222795581395
